Gene1,Gene2,Label
CALML3,ATP2B4,1
CALML3,TPM1,1
CALML3,MYOZ1,1
CALML3,MYLK,1
CALML3,IQGAP3,1
CALML3,GPX7,1
CALML3,CALD1,1
CALML3,GJB1,1
CALML3,DMD,1
CALML3,ASPM,1
CALML3,CASQ1,1
CALML3,S100A6,1
CALML3,OAT,1
CALML3,RGS10,1
CALML3,CNR1,1
CALML3,FLNA,1
CALML3,CLCA4,1
CALML3,CLCA2,1
CALML3,RAB3B,1
CALML3,KCNB1,1
CALML3,NCS1,1
CALML3,BEX1,1
CALML3,JPH2,1
CALML3,MARCKSL1,1
CALML3,PRKG1,1
CALML3,ASPH,1
CALML3,PDE4A,1
CALML3,GPX3,1
CALML3,GPX2,1
CALML3,TAGLN,1
CALML3,NFATC2,1
CALML3,MYH11,1
CALML3,JPH4,1
CALML3,RGN,1
CALML3,BCL2,1
CALML3,CBS,1
CALML3,PLA2G2A,1
CALML3,VSNL1,1
CALML3,SLC8A1,1
CALML3,MYH6,1
CALML3,PTH1R,1
CALML3,PNCK,1
CALML3,TRPV4,1
CALML3,IQCA1,1
CALML3,PRKCA,1
CALML3,MRVI1,1
CALML3,BDNF,1
CALML3,SPARCL1,1
CALML3,STK33,1
CALML3,FBXL2,1
CALML3,TRPC1,1
CALML3,ADCY5,1
CALML3,GPX8,1
CALML3,ANXA8,1
CALML3,LEPREL2,1
CALML3,CAMK1D,1
CALML3,TRPC4,1
CALML3,ABCC8,1
CALML3,PRKCB,1
ANO5,DMD,1
ANO5,CLCA4,1
ANO5,CLCA2,1
ANO5,SGCB,1
ANO5,NELL2,1
SP5,SOX2,1
SP5,CXCL9,1
SP5,FHL1,1
SP5,FHL1,1
SP5,SFTPA2,1
SP5,SLC34A2,1
SP5,LEPREL2,1
SP5,TBX4,1
GPM6B,GLDN,1
GPM6B,PTPRZ1,1
GPM6B,PLP1,1
GCNT4,B3GNT3,1
GCNT4,MUC6,1
GCNT4,GCNT1,1
GCNT4,MUC4,1
GCNT4,MUC15,1
CAPN6,VGLL1,1
CAPN6,NAV2,1
MET,EZH2,1
MET,SOX2,1
MET,EFNA5,1
MET,KRT7,1
MET,CAV1,1
MET,MPP2,1
MET,MPP2,1
MET,EPHA2,1
MET,NLGN3,1
MET,NRP2,1
MET,CNTNAP2,1
MET,KRT19,1
MET,PTGS2,1
MET,S100A8,1
MET,MMP9,1
MET,LCN2,1
MET,RND3,1
MET,PTCHD1,1
MET,SDC1,1
MET,SERPINB5,1
MET,MSLN,1
MET,LAMB3,1
MET,PDGFD,1
MET,BCL2,1
MET,MACC1,1
MET,FOXP2,1
MET,IGF2,1
MET,NTF3,1
MET,FGFR2,1
MET,BDNF,1
MET,CDKN2A,1
MET,PDGFC,1
MET,PROM1,1
MET,PIK3R1,1
MET,ANGPT1,1
MET,PLXNB3,1
MET,PGF,1
MET,NTF4,1
MET,ZEB2,1
MET,KITLG,1
MET,ABCG2,1
CLIP4,CBS,1
CLIP4,TFF3,1
PIPOX,PRODH,1
PIPOX,DDO,1
PIPOX,GATM,1
PIPOX,ACTG2,1
PIPOX,GTSE1,1
DUOX1,DUOXA2,1
DUOX1,CAV1,1
DUOX1,GPX7,1
DUOX1,MMP9,1
DUOX1,GPX3,1
DUOX1,DUOX2,1
DUOX1,GPX2,1
DUOX1,GATM,1
DUOX1,GPX8,1
FAM46A,PLS3,1
FAM46A,FAM162B,1
CDK5R1,DPYSL3,1
CDK5R1,AMPH,1
CDK5R1,PLXNA4,1
CDK5R1,VSNL1,1
CDK5R1,BDNF,1
PRTFDC1,TK1,1
PRTFDC1,PNMAL2,1
VSIG2,HSF4,1
SKA3,SPAG5,1
SKA3,MPP2,1
SKA3,MPP2,1
SKA3,UBE2C,1
SKA3,RRM2,1
SKA3,CENPF,1
SKA3,ASPM,1
SKA3,MKI67,1
SKA3,TTK,1
SKA3,CEP55,1
SKA3,STIL,1
SKA3,KIF2C,1
SKA3,CDC20,1
SKA3,CDCA8,1
SKA3,KIF4A,1
SKA3,CENPN,1
SKA3,HMMR,1
SKA3,PTTG1,1
SKA3,PRC1,1
SKA3,PPP2R2B,1
SKA3,KIF20A,1
SKA3,KIFC1,1
SKA3,TOP2A,1
SKA3,HJURP,1
SKA3,GTSE1,1
SKA3,CDCA3,1
SKA3,TK1,1
SKA3,UHRF1,1
SKA3,CCNA2,1
SKA3,NUSAP1,1
CXCR2,SELE,1
CXCR2,THBS4,1
CXCR2,TNFRSF10C,1
CXCR2,CXCL9,1
CXCR2,PTGS2,1
CXCR2,S100A8,1
CXCR2,S100A9,1
CXCR2,CD40,1
CXCR2,MMP9,1
CXCR2,LCN2,1
CXCR2,SDC1,1
CXCR2,IL33,1
CXCR2,CXCL1,1
CXCR2,RARRES2,1
CXCR2,PGF,1
CXCR2,ITGAX,1
CXCR2,CXCL17,1
CXCR2,CCL18,1
DUOXA2,LCN2,1
DUOXA2,DUOX2,1
CHDH,PLD1,1
CHDH,PRODH,1
CHDH,PLA2G4A,1
CHDH,RGN,1
CHDH,CBS,1
CHDH,PLA2G2A,1
CHDH,ALDH3A1,1
CHDH,KCNAB1,1
CHDH,ALDH3B2,1
PHYHIP,PAQR5,1
PHYHIP,CPNE6,1
PHYHIP,LENG9,1
DYNC1I1,TUBB3,1
DYNC1I1,SLCO3A1,1
DYNC1I1,PGR,1
DYNC1I1,PLS3,1
DYNC1I1,S100A6,1
DYNC1I1,CDC20,1
DYNC1I1,TUBB2A,1
DYNC1I1,SV2B,1
DYNC1I1,HECW1,1
DYNC1I1,SLC8A1,1
DYNC1I1,BICD1,1
EZH2,SPAG5,1
EZH2,SOX2,1
EZH2,PGR,1
EZH2,ERBB4,1
EZH2,MPP2,1
EZH2,MPP2,1
EZH2,ATF3,1
EZH2,UBE2C,1
EZH2,RRM2,1
EZH2,HIST3H2A,1
EZH2,CENPF,1
EZH2,ASPM,1
EZH2,MKI67,1
EZH2,TTK,1
EZH2,CEP55,1
EZH2,KIF2C,1
EZH2,MMP9,1
EZH2,CDC20,1
EZH2,CDCA8,1
EZH2,DKK1,1
EZH2,KIF4A,1
EZH2,GATA3,1
EZH2,NKX3-1,1
EZH2,HMMR,1
EZH2,PTTG1,1
EZH2,PRC1,1
EZH2,KIF20A,1
EZH2,BCL2,1
EZH2,RARG,1
EZH2,IGF2,1
EZH2,IGF2BP2,1
EZH2,FGFR2,1
EZH2,TOP2A,1
EZH2,BDNF,1
EZH2,HOXB3,1
EZH2,CDKN2A,1
EZH2,PROM1,1
EZH2,UHRF1,1
EZH2,CCNA2,1
EZH2,ZEB2,1
EZH2,BCL11A,1
EZH2,EYA1,1
EZH2,PI16,1
EZH2,ABCG2,1
EZH2,NUSAP1,1
TUBB3,SOX2,1
TUBB3,ANXA2,1
TUBB3,TUBB2A,1
TUBB3,KATNAL1,1
TUBB3,TAGLN,1
TUBB3,SOX10,1
TUBB3,WDR62,1
TUBB3,UNC5C,1
TUBB3,TOP2A,1
TUBB3,BDNF,1
TUBB3,ROBO1,1
TUBB3,ENO2,1
TUBB3,HRNBP3,1
TUBB3,NCAM1,1
TUBB3,NEFL,1
ELL3,AFF2,1
C5orf4,FADS1,1
C5orf4,RGS22,1
C5orf4,CYP4B1,1
C5orf4,SLC14A1,1
C5orf4,CYP4F12,1
SLCO3A1,ABCC4,1
SLCO3A1,ABCG2,1
STX19,CPLX3,1
STX19,FHL2,1
SLC2A4,CAV1,1
SLC2A4,ACACB,1
SLC2A4,ERBB4,1
SLC2A4,GPX7,1
SLC2A4,HSD11B1,1
SLC2A4,PTGS2,1
SLC2A4,SLC16A4,1
SLC2A4,SORBS1,1
SLC2A4,MMP9,1
SLC2A4,FABP3,1
SLC2A4,GPX3,1
SLC2A4,GPX2,1
SLC2A4,CPT1B,1
SLC2A4,BCL2,1
SLC2A4,IGF2,1
SLC2A4,ACSF2,1
SLC2A4,GPX8,1
SLC2A4,PIK3R1,1
SLC2A4,ABCG2,1
TACC1,FGFR2,1
TACC1,PLEKHA2,1
SERPINF2,KLK4,1
SERPINF2,SERPINA5,1
SERPINF2,SERPINA11,1
SERPINF2,ANXA2,1
SERPINF2,GPX7,1
SERPINF2,F5,1
SERPINF2,GPX3,1
SERPINF2,GPX2,1
SERPINF2,IGF2,1
SERPINF2,C4A,1
SERPINF2,CPB1,1
SERPINF2,DAPP1,1
SERPINF2,GPX8,1
SERPINF2,FXYD1,1
B3GNT3,UNC5B,1
B3GNT3,FLRT3,1
B3GNT3,GJB3,1
B3GNT3,OGN,1
B3GNT3,KRT6A,1
B3GNT3,FUT2,1
B3GNT3,MUC6,1
B3GNT3,GCNT1,1
B3GNT3,MUC4,1
B3GNT3,MUC15,1
FADS1,ELOVL2,1
FADS1,PTPLA,1
FADS1,PTPLAD2,1
ARL4D,FLNA,1
TMEM40,CRABP2,1
SPAG5,MPP2,1
SPAG5,MPP2,1
SPAG5,UBE2C,1
SPAG5,RRM2,1
SPAG5,IQGAP3,1
SPAG5,CENPF,1
SPAG5,ASPM,1
SPAG5,MKI67,1
SPAG5,TTK,1
SPAG5,CEP55,1
SPAG5,STIL,1
SPAG5,KIF2C,1
SPAG5,CDC20,1
SPAG5,CDCA8,1
SPAG5,KIF4A,1
SPAG5,CENPN,1
SPAG5,HMMR,1
SPAG5,PTTG1,1
SPAG5,PRC1,1
SPAG5,KIF20A,1
SPAG5,KIFC1,1
SPAG5,TOP2A,1
SPAG5,HJURP,1
SPAG5,GTSE1,1
SPAG5,CDCA3,1
SPAG5,TK1,1
SPAG5,UHRF1,1
SPAG5,CCNA2,1
SPAG5,NUSAP1,1
SOX2,HOXB4,1
SOX2,KRT7,1
SOX2,ALDH1A3,1
SOX2,MPP2,1
SOX2,MPP2,1
SOX2,ANXA2,1
SOX2,SCARA5,1
SOX2,ZNF536,1
SOX2,DLX1,1
SOX2,KRT19,1
SOX2,OTX1,1
SOX2,ASPM,1
SOX2,WNT2B,1
SOX2,L1CAM,1
SOX2,MMP9,1
SOX2,DES,1
SOX2,DKK1,1
SOX2,ID1,1
SOX2,ZIC2,1
SOX2,ANXA1,1
SOX2,KLF5,1
SOX2,ID4,1
SOX2,BMP2,1
SOX2,GATA3,1
SOX2,TUBB2A,1
SOX2,SERPINB1,1
SOX2,NKX3-1,1
SOX2,GLIS3,1
SOX2,SERPINB5,1
SOX2,LRP1B,1
SOX2,PTPRZ1,1
SOX2,LHX6,1
SOX2,BMP7,1
SOX2,GLI3,1
SOX2,BCL2,1
SOX2,WDR62,1
SOX2,MYH6,1
SOX2,FOXP2,1
SOX2,RARG,1
SOX2,IGF2,1
SOX2,SOX5,1
SOX2,IGF2BP2,1
SOX2,FGFR2,1
SOX2,BDNF,1
SOX2,CDKN2A,1
SOX2,PROM1,1
SOX2,CRYAB,1
SOX2,ENO2,1
SOX2,EMX2,1
SOX2,MEIS2,1
SOX2,HRNBP3,1
SOX2,ANXA8,1
SOX2,UHRF1,1
SOX2,NCAM1,1
SOX2,PLP1,1
SOX2,CCNA2,1
SOX2,FOXD1,1
SOX2,NEFL,1
SOX2,TWIST2,1
SOX2,CRABP2,1
SOX2,ZEB2,1
SOX2,SIX1,1
SOX2,KITLG,1
SOX2,BCL11A,1
SOX2,EYA1,1
SOX2,ABCG2,1
P2RY11,GPR39,1
P2RY11,GEFT,1
P2RY11,HRH2,1
P2RY11,P2RX2,1
TRPM8,TRPC6,1
TRPM8,P2RX2,1
TRPM8,ANK2,1
TRPM8,CNR1,1
TRPM8,MCOLN2,1
TRPM8,OXER1,1
TRPM8,TRPV4,1
TRPM8,TRPC1,1
TRPM8,TRPC4,1
MAMSTR,MYOCD,1
SYT9,TUBB2A,1
SYT9,NRXN1,1
SYT9,NRXN3,1
SYT9,SLC18A2,1
TMEM108,POU2F2,1
SEMA6D,PLXNA4,1
SEMA6D,SMOC1,1
SEMA6D,EPHB1,1
SEMA6D,PLXNB3,1
CABP4,S100A6,1
CABP4,LCA5,1
CABP4,PDE6B,1
LRCH2,AMOT,1
LRCH2,LPHN3,1
PGR,KRT7,1
PGR,PAQR6,1
PGR,ERBB4,1
PGR,PTGER3,1
PGR,PTGS1,1
PGR,CALD1,1
PGR,KRT19,1
PGR,PTGS2,1
PGR,SGK1,1
PGR,MKI67,1
PGR,S100A6,1
PGR,GIPC2,1
PGR,MMP9,1
PGR,WFDC2,1
PGR,PAQR7,1
PGR,ID1,1
PGR,BMP2,1
PGR,GATA3,1
PGR,PAQR5,1
PGR,BCL2,1
PGR,IGF2,1
PGR,PAQR8,1
PGR,PRKCA,1
PGR,FGFR2,1
PGR,TOP2A,1
PGR,MME,1
PGR,CDKN2A,1
PGR,PIK3R1,1
PGR,POU2F2,1
PGR,ENO2,1
PGR,NCAM1,1
PGR,CCNA2,1
PGR,ABCG2,1
PLAG1,MAML2,1
PLAG1,GATA3,1
PLAG1,IGF2,1
PLAG1,PENK,1
FHL5,PDLIM7,1
KLK4,SERPINA5,1
KLK4,SPINK5,1
KLK4,SEMG2,1
KLK4,SEMG1,1
KLK4,LAMB3,1
KLK4,C4A,1
KLK4,CPB1,1
KLK4,MME,1
ZNF454,C1orf114,1
ZNF454,KANK4,1
PEG3,FOXP2,1
PEG3,IGF2,1
PEG3,PEG10,1
PEG3,FXYD1,1
PEG3,SGCE,1
LIMS2,FERMT2,1
FLNC,SCN5A,1
FLNC,NEXN,1
FLNC,SYNM,1
FLNC,CAV1,1
FLNC,FERMT2,1
FLNC,FILIP1L,1
FLNC,MYOM1,1
FLNC,PTRF,1
FLNC,ANK2,1
FLNC,TPM1,1
FLNC,MYOZ1,1
FLNC,FBXL22,1
FLNC,CALD1,1
FLNC,DMD,1
FLNC,KRT19,1
FLNC,ACTN2,1
FLNC,ACTA1,1
FLNC,FLNA,1
FLNC,JPH2,1
FLNC,DES,1
FLNC,HSPB7,1
FLNC,ITGA8,1
FLNC,SGCB,1
FLNC,TAGLN,1
FLNC,EFEMP1,1
FLNC,PGM5,1
FLNC,GSTP1,1
FLNC,MYH6,1
FLNC,KY,1
FLNC,MYBPC1,1
FLNC,LDB3,1
FLNC,KCNAB1,1
FLNC,PALLD,1
FLNC,CRYAB,1
FLNC,ITGB3,1
FLNC,PDLIM5,1
FLNC,SMTN,1
FLNC,TPM2,1
COL10A1,CTHRC1,1
COL10A1,ANXA2,1
COL10A1,COL27A1,1
COL10A1,COL9A1,1
COL10A1,MMP9,1
COL10A1,COL9A2,1
COL10A1,ASPN,1
COL10A1,ITGBL1,1
COL10A1,BMP2,1
COL10A1,COL2A1,1
COL10A1,COL23A1,1
COL10A1,COL4A6,1
COL10A1,COL13A1,1
COL10A1,SOX5,1
COL10A1,PTH1R,1
COL10A1,SFRP4,1
COL10A1,ITGB3,1
COL10A1,LEPREL2,1
COL10A1,TWIST2,1
COL10A1,COL17A1,1
GPR39,GEFT,1
B4GALNT4,CHST9,1
CEND1,CDH22,1
S1PR5,GJB1,1
S1PR5,SPTLC3,1
EFNA5,ERBB4,1
EFNA5,EPHA2,1
EFNA5,PLXNA4,1
EFNA5,NRG2,1
EFNA5,EPHA10,1
EFNA5,CXCL1,1
EFNA5,EPHB1,1
EFNA5,NLGN1,1
EFNA5,FGFR2,1
EFNA5,BDNF,1
EFNA5,EPHA5,1
KCNH8,ETS2,1
KCNH8,KCNG1,1
KCNH8,C6orf27,1
KCNH8,TMC5,1
KCNH8,KCNAB1,1
KCNH8,KCNC2,1
HOXB4,HOXB2,1
HOXB4,TBX1,1
HOXB4,DKK1,1
HOXB4,HOXC4,1
HOXB4,HOXB3,1
HOXB4,KITLG,1
SCN5A,NEXN,1
SCN5A,CAV1,1
SCN5A,SCNN1B,1
SCN5A,CACNA2D1,1
SCN5A,ANK2,1
SCN5A,PLN,1
SCN5A,ATP2B4,1
SCN5A,TPM1,1
SCN5A,SCNN1A,1
SCN5A,DMD,1
SCN5A,ACTN2,1
SCN5A,KCNB1,1
SCN5A,JPH2,1
SCN5A,SCNN1D,1
SCN5A,SLC8A1,1
SCN5A,MYH6,1
SCN5A,LDB3,1
SCN5A,CACNA2D3,1
SCN5A,SPTBN2,1
SCN5A,EYA4,1
SCN5A,KCNJ5,1
SCN5A,CRYAB,1
SCN5A,KCNC2,1
SCN5A,DTNA,1
SCN5A,NCAM1,1
SCN5A,IRX4,1
SCN5A,SCN7A,1
SCN5A,SLMAP,1
SCN5A,KCNJ8,1
KRT7,ANO1,1
KRT7,GSTM3,1
KRT7,CALD1,1
KRT7,KRT19,1
KRT7,GATA3,1
KRT7,KRT6A,1
KRT7,SDC1,1
KRT7,AMACR,1
KRT7,MSLN,1
KRT7,SOX10,1
KRT7,BCL2,1
KRT7,MUC6,1
KRT7,MUC4,1
KRT7,MME,1
KRT7,CDKN2A,1
KRT7,PROM1,1
KRT7,B3GAT1,1
KRT7,ENO2,1
KRT7,KRT4,1
KRT7,NCAM1,1
PCP4,RBPMS,1
PCP4,ETS2,1
TCEAL7,BEX1,1
TCEAL7,TCEAL2,1
CTHRC1,GLDN,1
CTHRC1,COL9A1,1
CTHRC1,MMP9,1
CTHRC1,COL2A1,1
CTHRC1,HMMR,1
CTHRC1,BCL2,1
CTHRC1,CCBE1,1
MAPK8IP2,ADM2,1
MAPK8IP2,SOX10,1
HS3ST4,SDC1,1
PAPPA,IGF2,1
PAPPA,PGF,1
PAPPA,ANP32E,1
C10orf72,LSAMP,1
SDK1,MARCKSL1,1
SDK1,IL6ST,1
SDK1,BCL2,1
SDK1,INPP5D,1
SDK1,TRPV4,1
SDK1,PRKCA,1
SDK1,ADCY5,1
SDK1,PIK3R1,1
SDK1,GNAZ,1
SDK1,ADRA2B,1
SDK1,PRKCB,1
SDK1,CEL,1
SELE,PODXL2,1
SELE,CXCL9,1
SELE,PTGS2,1
SELE,F5,1
SELE,ATP1B1,1
SELE,CD40,1
SELE,MMP9,1
SELE,LCN2,1
SELE,GMDS,1
SELE,SDC1,1
SELE,IL33,1
SELE,GPX3,1
SELE,GPX2,1
SELE,HMMR,1
SELE,CXCL1,1
SELE,BCL2,1
SELE,FUT2,1
SELE,BDNF,1
SELE,GCNT1,1
SELE,ANGPT1,1
SELE,PGF,1
SELE,ITGB3,1
SELE,ITGAX,1
SELE,ANXA8,1
HOXB2,HOXC4,1
HOXB2,HOXB3,1
HOXB2,ROBO1,1
HOXB2,PCDH7,1
HOXB2,MEIS2,1
TBX1,PRODH,1
TBX1,ZFPM2,1
TBX1,CITED1,1
TBX1,HOXB3,1
TBX1,SIX1,1
ALDH1A3,LRAT,1
ALDH1A3,ACACB,1
ALDH1A3,OAT,1
ALDH1A3,AOX1,1
ALDH1A3,RARG,1
ALDH1A3,IGF2BP2,1
ALDH1A3,PROM1,1
ALDH1A3,ACSS3,1
ALDH1A3,CRABP2,1
ASCL2,KLF5,1
ASCL2,GATA3,1
ASCL2,IGF2,1
ASCL2,HES4,1
ASCL2,PROM1,1
UNC5A,FLRT2,1
UNC5A,UNC5B,1
UNC5A,FLRT3,1
UNC5A,UNC5C,1
UNC5A,LPHN3,1
FLRT2,UNC5B,1
FLRT2,UNC5C,1
FLRT2,FGFR2,1
FLRT2,LPHN3,1
FLRT2,ODZ2,1
SERPINA5,SLPI,1
SERPINA5,F5,1
SERPINA5,SEMG2,1
DNAH8,TPM1,1
DNAH8,ACTA1,1
DNAH8,CCDC40,1
DNAH8,TPM2,1
CCDC60,ZBTB7C,1
NEXN,SVIL,1
NEXN,MYOM1,1
NEXN,TPM1,1
NEXN,CALD1,1
NEXN,ACTN2,1
NEXN,FLNA,1
NEXN,JPH2,1
NEXN,MYH6,1
NEXN,LDB3,1
NEXN,EYA4,1
NEXN,SRCIN1,1
CHST15,CHST3,1
CHST15,CSPG5,1
GNAL,FRMD6,1
GNAL,PTGER3,1
GNAL,GPR126,1
GNAL,ADRB1,1
GNAL,OR51E2,1
GNAL,OR51E1,1
GNAL,KCTD17,1
GNAL,ADCY5,1
GNAL,GPR133,1
GNAL,GNAZ,1
GNAL,SGCE,1
VWCE,BMP5,1
VWCE,BMP2,1
VWCE,BMP7,1
VWCE,EDA2R,1
UNC5B,FLRT3,1
UNC5B,LRRIQ1,1
UNC5B,UNC5C,1
UNC5B,GPR124,1
UNC5B,LPHN3,1
RGS7BP,SBK1,1
RGS7BP,RGS10,1
RGS7BP,RGS11,1
RGS7BP,RASSF5,1
RGS7BP,PNMAL2,1
PDE2A,ENTPD5,1
PDE2A,AK5,1
PDE2A,PDE5A,1
PDE2A,PDE4A,1
PDE2A,ADCY5,1
C3orf70,ELFN2,1
GLDN,CNTNAP2,1
GLDN,COL2A1,1
GLDN,CNTN1,1
ENTPD5,PDE5A,1
ENTPD5,RRM2,1
ENTPD5,C2orf72,1
ENTPD5,PDE6B,1
TMLHE,TRIM29,1
TMLHE,FLNA,1
TMLHE,AGMAT,1
RTN4RL2,ERBB4,1
RTN4RL2,LPHN3,1
GEFT,EDN3,1
GEFT,DMD,1
GEFT,RGS10,1
GEFT,TACR2,1
GEFT,LPAR1,1
GEFT,ANXA1,1
GEFT,EDNRB,1
GEFT,PAK7,1
GEFT,ADRA1D,1
GEFT,ADRA1D,1
GEFT,NDRG4,1
GEFT,RGS11,1
GEFT,PNCK,1
GEFT,RGNEF,1
GEFT,FFAR2,1
GSTA1,GSTM3,1
GSTA1,GPX7,1
GSTA1,GSTM4,1
GSTA1,GGT6,1
GSTA1,GPX3,1
GSTA1,GPX2,1
GSTA1,GSTP1,1
GSTA1,ALDH3A1,1
GSTA1,GPX8,1
GSTA1,ALDH3B2,1
FHOD3,CAV1,1
FHOD3,PLD1,1
FHOD3,PTRF,1
FHOD3,PAK3,1
FHOD3,IQGAP3,1
FHOD3,ACTA1,1
FHOD3,DES,1
FHOD3,PCDH7,1
ST6GALNAC4,MUC6,1
ST6GALNAC4,GCNT1,1
ST6GALNAC4,MUC4,1
ST6GALNAC4,MUC15,1
HRH2,MCC,1
SYNM,AMPH,1
SYNM,MYOZ1,1
SYNM,DMD,1
SYNM,FLNA,1
SYNM,DNAJB4,1
SYNM,DES,1
SYNM,PALM2AKAP2,1
SYNM,MYH11,1
SYNM,PGM5,1
SYNM,DTNA,1
SYNM,NEFL,1
EDN3,ERBB4,1
EDN3,GFRA1,1
EDN3,PTGER3,1
EDN3,SSTR2,1
EDN3,NTRK3,1
EDN3,EDNRB,1
EDN3,XK,1
EDN3,ADRA1D,1
EDN3,ADRA1D,1
EDN3,GPR109A,1
EDN3,SOX10,1
EDN3,SOX5,1
EDN3,MME,1
EDN3,GFRA2,1
EDN3,GPR109B,1
EDN3,FFAR2,1
EDN3,KITLG,1
LRAT,LCA5,1
LRAT,RARG,1
LRAT,PDE6B,1
LRAT,CRABP2,1
ISYNA1,PCYT1B,1
ISYNA1,INPP1,1
PAQR6,PAQR7,1
PAQR6,PAQR8,1
CAV1,SCNN1B,1
CAV1,ANXA2,1
CAV1,CACNA2D1,1
CAV1,PTRF,1
CAV1,ANK2,1
CAV1,EPHA2,1
CAV1,MYOF,1
CAV1,AHNAK2,1
CAV1,PAK3,1
CAV1,IQGAP3,1
CAV1,GJB1,1
CAV1,DMD,1
CAV1,KRT19,1
CAV1,FHL1,1
CAV1,FHL1,1
CAV1,PTGS2,1
CAV1,S100A6,1
CAV1,SLC16A4,1
CAV1,FLNA,1
CAV1,MMP9,1
CAV1,MFSD2A,1
CAV1,PRKG1,1
CAV1,RND3,1
CAV1,ID1,1
CAV1,ANXA1,1
CAV1,EDNRB,1
CAV1,PAK7,1
CAV1,CHGB,1
CAV1,NHS,1
CAV1,SDC1,1
CAV1,IL33,1
CAV1,TAGLN,1
CAV1,EPHB1,1
CAV1,BCL2,1
CAV1,FHL2,1
CAV1,IGF2,1
CAV1,TRPV4,1
CAV1,PRKCA,1
CAV1,BDNF,1
CAV1,CDKN2A,1
CAV1,TRPC1,1
CAV1,ADCY5,1
CAV1,PROM1,1
CAV1,PIK3R1,1
CAV1,HSF4,1
CAV1,PCDH7,1
CAV1,ITGB3,1
CAV1,RND2,1
CAV1,TRPC4,1
CAV1,SIX1,1
CAV1,TBX4,1
CAV1,SGCE,1
CAV1,KCNJ8,1
THBS4,COL9A1,1
THBS4,DMD,1
THBS4,COL9A2,1
THBS4,ASPN,1
THBS4,OGN,1
THBS4,ITGA8,1
THBS4,COL2A1,1
THBS4,SDC1,1
THBS4,NRXN1,1
THBS4,SFRP4,1
THBS4,SPARCL1,1
THBS4,CDKN2A,1
THBS4,ITGB3,1
PRDM8,PRDM11,1
ACSL4,ACACB,1
ACSL4,PTGS2,1
ACSL4,CPT1B,1
ACSL4,ACSF2,1
ACSL4,CEL,1
TSLP,SPINK5,1
TSLP,FCER1A,1
TSLP,CD40,1
TSLP,CNTFR,1
TSLP,GATA3,1
TSLP,IL6ST,1
TSLP,IL33,1
TSLP,CXCL1,1
TSLP,BMP7,1
TSLP,CD207,1
TSLP,ITGAX,1
TSLP,CCL18,1
FLRT3,ERBB4,1
FLRT3,NLGN1,1
FLRT3,DIXDC1,1
FLRT3,FGFR2,1
FLRT3,ROBO1,1
FLRT3,LPHN3,1
FLRT3,ODZ2,1
RBPMS,SNCG,1
RBPMS,MBNL2,1
RBPMS,PLP1,1
GJB5,TRIM29,1
GJB5,GJB4,1
GJB5,GJB1,1
GJB5,CLCA2,1
GJB5,GJB3,1
GJB5,GJC1,1
C1QTNF1,COL4A6,1
TRPC6,PDE5A,1
TRPC6,ANK2,1
TRPC6,KIRREL,1
TRPC6,MCOLN2,1
TRPC6,PRKG1,1
TRPC6,BCL2,1
TRPC6,SLC8A1,1
TRPC6,TRPV4,1
TRPC6,PRKCA,1
TRPC6,BDNF,1
TRPC6,TRPC1,1
TRPC6,TRPC4,1
ACACB,ME1,1
ACACB,ASS1,1
ACACB,FABP3,1
ACACB,AGMAT,1
ACACB,CPT1B,1
ACACB,CBS,1
ACACB,ACSS3,1
ISM2,MUC4,1
B4GALNT1,GALNT6,1
B4GALNT1,REEP2,1
B4GALNT1,ST8SIA1,1
B4GALNT1,REEP1,1
B4GALNT1,GCNT1,1
FAM111B,JPH4,1
SLPI,ANXA2,1
SLPI,QSOX1,1
SLPI,S100A9,1
SLPI,MMP9,1
SLPI,WFDC2,1
SLPI,SEMG2,1
SLPI,SEMG1,1
SLPI,LCN2,1
SLPI,SERPINB1,1
SLPI,SDC1,1
SLPI,EFEMP1,1
SLPI,WFDC1,1
SLPI,ANXA8,1
EVC2,GLI3,1
EVC2,D4S234E,1
EVC2,GPR161,1
ERBB4,NRG2,1
ERBB4,ACTN2,1
ERBB4,VAV3,1
ERBB4,AMOT,1
ERBB4,PTPRT,1
ERBB4,LRP1B,1
ERBB4,PDGFD,1
ERBB4,PTPRZ1,1
ERBB4,MATK,1
ERBB4,EPHB1,1
ERBB4,BCL2,1
ERBB4,IGF2,1
ERBB4,NTF3,1
ERBB4,BDNF,1
ERBB4,MUC4,1
ERBB4,CDKN2A,1
ERBB4,PDGFC,1
ERBB4,PIK3R1,1
ERBB4,ANGPT1,1
ERBB4,PCDH7,1
ERBB4,PGF,1
ERBB4,NTF4,1
ERBB4,NCAM1,1
ERBB4,NEFL,1
ERBB4,KITLG,1
MPP2,ATF3,1
MPP2,UBE2C,1
MPP2,ETS2,1
MPP2,RRM2,1
MPP2,IQGAP3,1
MPP2,CENPF,1
MPP2,ASPM,1
MPP2,MKI67,1
MPP2,S100A8,1
MPP2,TTK,1
MPP2,CEP55,1
MPP2,STIL,1
MPP2,KIF2C,1
MPP2,MMP9,1
MPP2,CDC20,1
MPP2,CDCA8,1
MPP2,KIF4A,1
MPP2,GATA3,1
MPP2,CENPN,1
MPP2,HMMR,1
MPP2,PTTG1,1
MPP2,PRC1,1
MPP2,KIF20A,1
MPP2,SOX10,1
MPP2,BCL2,1
MPP2,KIFC1,1
